id,anio,sector_id,actividad,subactividad,categoria,id_ipcc,gas_id,valor_tco2e,tipo_de_registro
228,2019,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,2,"11,3",Emisión
229,2020,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,2,"10,42",Emisión
230,2021,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,2,"10,05",Emisión
231,2022,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,2,"10,23",Emisión
232,1990,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
233,1991,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
234,1992,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
235,1993,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
236,1994,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
237,1995,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
238,1996,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
239,1997,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
240,1998,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
241,1999,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
242,2000,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
243,2001,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
244,2002,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
245,2003,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
246,2004,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
247,2005,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
248,2006,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
249,2007,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
250,2008,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
251,2009,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
252,2010,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
253,2011,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
254,2012,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
255,2013,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
256,2014,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
257,2015,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
258,2016,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
259,2017,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
260,2018,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
261,2019,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
262,2020,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,01",Emisión
263,2021,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
264,2022,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,1,"0,0",Sin emisión/remoción
265,1990,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
266,1991,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
267,1992,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
268,1993,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
269,1994,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
270,1995,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
271,1996,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
272,1997,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
273,1998,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
274,1999,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
275,2000,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
276,2001,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
277,2002,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
278,2003,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
279,2004,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
280,2005,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
281,2006,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
282,2007,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,0",Sin emisión/remoción
283,2008,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
284,2009,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
285,2010,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
286,2011,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
287,2012,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
288,2013,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
289,2014,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
290,2015,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
291,2016,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
292,2017,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
293,2018,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
294,2019,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
295,2020,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
296,2021,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
297,2022,2,Actividades de quema de combustible,Industrias de la energía,Fabricación de combustibles sólidos y otras industrias energéticas,1A1ciii,4,"0,01",Emisión
298,1990,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"4,32",Emisión
299,1991,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"3,8",Emisión
300,1992,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"4,49",Emisión
301,1993,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"3,2",Emisión
302,1994,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"3,87",Emisión
303,1995,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"6,82",Emisión
304,1996,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"7,82",Emisión
305,1997,2,Actividades de quema de combustible,Industrias manufactureras y de la construcción,Hierro y acero,1A2a,2,"7,91",Emisión
